Ticker,Name,Price,Dividend Yield,Market Cap ($M),Forward P/E Ratio,Payout Ratio,Beta
PROS,"ProSight Global, Inc.",14.12,N/A,597.9919,N/A,N/A,-0.10823331
PROV,"Provident Financial Holdings, Inc.",22.23,0.025179856,166.42192,29.7,0.748863332,0.514730065
PRPL,"Purple Innovation, Inc.",14.2,N/A,750.05694,-130.16,N/A,0.439032653
PRSC,Providence Service Corp.,68.705,N/A,871.9724,-22.59,N/A,0.678709573
PRSP,"Perspecta, Inc.",23.2,0.00982906,3785.5116,47.93,0.475206612,1.054449573
PRTA,Prothena Corp. Plc,13.55,N/A,515.86821,-6.86,N/A,1.369137389
PRTH,"Priority Technology Holdings, Inc.",2.61,N/A,178.23862,-5.42,N/A,1.119996199
PRTK,"Paratek Pharmaceuticals, Inc.",3.805,N/A,126.161141,-0.99,N/A,1.32307919
PRTY,"Party City Holdco, Inc.",2.6,N/A,233.320152,-1.45,N/A,0.514068303
PRVL,"Prevail Therapeutics, Inc.",18.75,N/A,645.89188,N/A,N/A,0.018983317
PSB,"PS Business Parks, Inc.",169.98,0.024603128,4683.77027,41.31,1.020804978,0.577122765
PSDO,"Presidio, Inc.",16.6,0.009638554,1387.4944,30.92,0.298007078,-0.199366176
PSMT,"PriceSmart, Inc.",61.59,0.011393229,1880.86272,24.01,0.272883206,0.954271554
PSN,Parsons Corp.,44.56,N/A,4333.77892,37.76,N/A,-0.001973834
PSNL,"Personalis, Inc.",9.72,N/A,322.02254,N/A,N/A,-0.813376088
PTCT,"PTC Therapeutics, Inc.",57.8,N/A,3459.96434,-14.23,N/A,1.345436559
PTE,"PolarityTE, Inc.",1.66,N/A,86.62479,-0.27,N/A,1.51416059
PTGX,"Protagonist Therapeutics, Inc.",8.335,N/A,220.2264,-2.83,N/A,1.031472695
PTLA,"Portola Pharmaceuticals, Inc.",13.65,N/A,1031.61009,-3.29,N/A,1.52251454
PTN,"Palatin Technologies, Inc.",0.6091,N/A,138.17986,3.45,N/A,1.188308489
PTSI,"P.A.M. Transportation Services, Inc.",51.54,N/A,297.42426,11.04,N/A,0.709872238
PTVCB,Protective Insurance Corp.,15.57,0.037443512,221.98719,-10.99,-0.410881269,0.398745302
PUB,People's Utah Bancorp,27.53,0.017811705,519.1137,11.75,0.208085612,1.083904987
PUMP,ProPetro Holding Corp.,9.95,N/A,961.0194,4.93,N/A,1.886593668
PVAC,Penn Virginia Corp.,18.29,N/A,275.84352,1.03,N/A,2.08240004
PVBC,"Provident Bancorp, Inc. (Massachusetts)",12.02,N/A,235.05118,20.63,N/A,0.43878341
PWOD,"Penns Woods Bancorp, Inc.",32.3,0.039008978,227.4243,14.47,0.565855302,0.816445893
PYX,"Pyxus International, Inc.",4.43,N/A,46.28325,-0.37,N/A,1.168989381
PZN,"Pzena Investment Management, Inc.",8.45,0.014475271,579.512002,18,0.255645505,1.035671296
PZZA,"Papa John's International, Inc.",65.5,0.013886746,2070.42026,-130.15,-1.788553259,0.583226267
QADA,"QAD, Inc.",52.135,0.004686585,1042.17471,-56.85,-0.262295082,0.832379154
QCRH,"QCR Holdings, Inc.",42.515,0.005621926,675.69732,11.68,0.065771444,1.074242384
QDEL,Quidel Corp.,79.9,N/A,3257.60292,42.82,N/A,1.331177123
QEP,"QEP Resources, Inc.",2.9,0.007220217,658.68384,-1.11,-0.007676659,1.955534894
QLYS,"Qualys, Inc.",91.02,N/A,3473.489703,56.48,N/A,1.14137941
QNST,"QuinStreet, Inc.",15.14,N/A,754.7762,108.76,N/A,1.159252469
QTRX,Quanterix Corp.,28.035,N/A,776.0155,-17.12,N/A,1.16517059
QTS,"QTS Realty Trust, Inc.",59.29,0.029386784,3428.265486,515.57,15.04347826,0.528995912
QTWO,"Q2 Holdings, Inc.",87.21,N/A,4151.984454,-58.6,N/A,1.314021085
QUAD,"Quad/Graphics, Inc.",5.16,0.25210084,251.0424,-1.4,-0.324763194,1.563881443
QUOT,"Quotient Technology, Inc.",10.85,N/A,961.0812,-31.28,N/A,0.782630903
RAD,Rite Aid Corp.,13.55,N/A,734.5746,-1.79,N/A,1.627641159
RAMP,"LiveRamp Holdings, Inc.",38.96,N/A,2672.63808,-16,N/A,1.639759914
RARE,"Ultragenyx Pharmaceutical, Inc.",62.81,N/A,3558.6936,-8.69,N/A,1.641092683
RARX,"Ra Pharmaceuticals, Inc.",46.2,N/A,2177.20228,-23.25,N/A,1.195864164
RAVN,"Raven Industries, Inc.",31.17,0.016855754,1103.196,32.16,0.536746491,1.114330127
RBB,RBB Bancorp,20.05,0.01998002,401.02062,10.26,0.20451989,1.114833654
RBBN,"Ribbon Communications, Inc.",3.115,N/A,339.5376,19.33,N/A,1.019515121
RBCAA,"Republic Bancorp, Inc. (Kentucky)",42.4,0.02490566,794.4488,11,0.272966965,1.020932493
RBNC,"Reliant Bancorp, Inc.",21.99,0.016833485,246.314474,15.21,0.255842899,0.933732118
RC,Ready Capital Corp.,16.49,0.098159509,847.56577,9.69,0.939904835,0.454713458
RCII,"Rent-A-Center, Inc.",28.37,0.008818342,1552.28724,11.41,0.100644122,0.514560861
RCKT,"Rocket Pharmaceuticals, Inc.",24.69,N/A,1285.42843,-13.36,N/A,1.614762625
RCKY,"Rocky Brands, Inc.",26,0.020400157,187.98875,12.12,0.240629338,0.829114852
RCM,"R1 RCM, Inc.",13.565,N/A,1498.8472,-62.87,N/A,1.269125465
RCUS,"Arcus Biosciences, Inc.",11.26,N/A,526.46132,-6.12,N/A,2.028666893
RDFN,Redfin Corp.,25.7,N/A,2316.67371,-27.06,N/A,1.178102399
RDI,"Reading International, Inc.",10.07,N/A,220.856,37.46,N/A,0.571594588
RDN,Radian Group Inc.,24.44,0.000403551,4984.84392,7.52,0.003078723,1.057470289
RDNT,"RadNet, Inc.",22.38,N/A,1128.49816,32.6,N/A,0.665105285
RDUS,"Radius Health, Inc.",20.17,N/A,874.49768,-6.18,N/A,1.486664293
REAL,"The RealReal, Inc.",15.64,N/A,1283.43336,N/A,N/A,-0.277914963
RECN,"Resources Connection, Inc.",14.63,0.036834925,471.1724,14.38,0.530087366,0.571883255
REGI,"Renewable Energy Group, Inc.",27.75,N/A,1073.84784,-10.2,N/A,0.980185786
REI,"Ring Energy, Inc.",2,N/A,137.65633,5.15,N/A,2.109744281
REPH,"Recro Pharma, Inc.",18.25,N/A,402.099007,-7.83,N/A,0.880986674
REPL,"Replimune Group, Inc.",17.105,N/A,658.41777,-15.5,N/A,1.720375075
RES,"RPC, Inc.",4.14,0.036945813,870.87,-10.04,-0.363636364,1.091951844
RESI,Front Yard Residential Corp.,11.14,0.054249548,595.92386,-5.24,-0.282472577,0.774982787
RETA,"Reata Pharmaceuticals, Inc.",226.72,N/A,6337.144512,-52.71,N/A,1.644402841
REV,"Revlon, Inc.",21.39,N/A,1155.63265,-4.47,N/A,0.837503211
REVG,"REV Group, Inc.",10.32,0.019607843,638.5914,-52.33,-1.014198783,1.254915501
REX,REX American Resources Corp.,75.81,N/A,476.12838,117.39,N/A,1.11796951
REXR,"Rexford Industrial Realty, Inc.",50.9,0.014653465,5601.359,108.37,1.575473707,0.487849089
RFL,"Rafael Holdings, Inc.",20.83,N/A,318.366568,-51.18,N/A,0.983756025
RGCO,"RGC Resources, Inc.",25.94,0.025828836,209.62114,20.64,0.525448984,0.645202226
RGEN,Repligen Corp.,106.895,N/A,5475.034513,205.96,N/A,1.482533077
RGNX,"REGENXBIO, Inc.",53.635,N/A,1892.74242,-30.73,N/A,1.817940563
RGR,"Sturm, Ruger & Co., Inc.",52.06,0.017815647,902.9254,25,0.441861582,0.810141485
RGS,Regis Corp.,13.42,N/A,468.40422,-11.71,N/A,0.89156668
RH,RH,241.53,N/A,4492.98047,24.73,N/A,1.453567689
RHP,"Ryman Hospitality Properties, Inc.",89.32,0.040190196,4849.05201,17.62,0.700432098,0.892380294
RICK,"RCI Hospitality Holdings, Inc.",23.48,0.005895692,212.05485,14.23,0.078308536,1.083821864
RIGL,"Rigel Pharmaceuticals, Inc.",2.355,N/A,385.5053,-8.46,N/A,1.644280451
RILY,"B. Riley Financial, Inc.",26.71,0.01591868,702.24759,12.7,0.197196484,0.840904891
RLGT,"Radiant Logistics, Inc.",4.99,N/A,237.08132,18.74,N/A,1.041706321
RLGY,Realogy Holdings Corp.,12.37,0.029268293,1406.3943,-11.61,-0.337806137,1.190170289
RLH,Red Lion Hotels Corp.,2.68,N/A,68.39984,-3.75,N/A,1.120604842
RLI,RLI Corp.,95.8,0.009305655,4387.73951,N/A,N/A,0.664097825
RLJ,RLJ Lodging Trust,16.565,0.08153181,2760.47595,30.37,2.420242024,1.053159837
RM,Regional Management Corp.,28.17,N/A,308.7588,8.18,N/A,0.648168096
RMAX,"RE/MAX Holdings, Inc.",37.19,0.02264048,653.867797,23.28,0.519594341,0.861205593
RMBI,"Richmond Mutual Bancorporation, Inc.",15.32,N/A,206.15148,-13.6,N/A,-0.014861452
RMBS,"Rambus, Inc.",16.605,N/A,1842.97929,-20.33,N/A,1.324120543
RMNI,"Rimini Street, Inc.",4.915,N/A,318.86454,-55.41,N/A,0.81805954
RMR,"The RMR Group, Inc.",43.5,0.032873563,1361.55,22.22,0.730598273,1.077217653
RMTI,"Rockwell Medical, Inc.",2.62,N/A,179.955032,-4.22,N/A,0.625289719
RNET,"RigNet, Inc.",3.65,N/A,74.8875,-1.02,N/A,2.039210693
RNST,Renasant Corp.,32.6,0.026719902,1851.1988,11.28,0.300954753,1.305101495
ROAD,"Construction Partners, Inc.",17.23,N/A,870.444107,20.43,N/A,0.898732134
ROAN,"Roan Resources, Inc.",1.52,N/A,234.59,1.7,N/A,N/A
ROCK,"Gibraltar Industries, Inc.",55.1,N/A,1783.028,27.86,N/A,0.737570232
ROG,Rogers Corp.,117.1,N/A,2141.53732,21.58,N/A,1.866468867
ROIC,Retail Opportunity Investments Corp.,16.785,0.046785714,1948.7328,39.19,1.834733894,0.498876382
ROLL,"RBC Bearings, Inc.",181.65,N/A,4535.2448,36.14,N/A,1.371177
ROSE,"Rosehill Resources, Inc.",0.9706,N/A,36.23344,0.31,N/A,1.971852544
RPD,"Rapid7, Inc.",55.87,N/A,2794.2033,-50.63,N/A,1.632717796
RPT,RPT Realty,14.37,0.060606061,1163.82156,153.2,9.381663113,0.525169522
RRBI,"Red River Bancshares, Inc.",54.725,N/A,400.88022,15.59,N/A,-0.145303535
RRD,R.R. Donnelley & Sons Co.,3.09,0.043636364,194.975,-8.42,-0.326886407,1.87924304
RRGB,"Red Robin Gourmet Burgers, Inc.",35.64,N/A,440.2188,-42.64,N/A,0.916017044
RRR,"Red Rock Resorts, Inc.",26.785,0.014695077,3188.805851,-561.43,-8.385744235,1.593683036
RRTS,"Roadrunner Transportation Systems, Inc.",7.57,N/A,284.57352,-0.16,N/A,2.222161595
RST,"Rosetta Stone, Inc.",18.98,N/A,452.5686,-41.24,N/A,0.687205764
RTEC,"Rudolph Technologies, Inc.",28.5,N/A,N/A,N/A,N/A,N/A
RTIX,"RTI Surgical Holdings, Inc.",4.365,N/A,311.4993,-27.2,N/A,1.35748219
RTRX,"Retrophin, Inc.",17.015,N/A,722.55356,-5.78,N/A,1.267238564
RTW,"RTW Retailwinds, Inc.",0.4178,N/A,25.269327,-1.07,N/A,1.636013606
RUBI,"The Rubicon Project, Inc.",10.24,N/A,546.94087,-18.23,N/A,1.435956987
RUBY,"Rubius Therapeutics, Inc.",9.01,N/A,665.54034,-4.82,N/A,1.797612524
RUN,"SunRun, Inc.",21.325,N/A,2376.50754,348.61,N/A,1.86846005
RUSHA,"Rush Enterprises, Inc.",45.47,0.010949721,1617.48875,10.27,0.110646946,0.959982716
RUSHB,"Rush Enterprises, Inc.",45.75,0.010710383,1653.63375,10.39,0.110646946,0.931744309
RUTH,"Ruth's Hospitality Group, Inc.",21.65,0.023320896,632.50144,14.9,0.344044588,0.831148415
RVI,"Retail Value, Inc.",33.92,0.038610039,641.48084,7.27,0.278682902,0.538870714
RVNC,"Revance Therapeutics, Inc.",24.165,N/A,1305.096,-6.39,N/A,1.099831938
RVSB,"Riverview Bancorp, Inc.",7.22,0.024930748,164.24056,9.59,0.23879013,0.982929261
RWT,"Redwood Trust, Inc.",17.735,0.068143101,1984.4709,14.76,0.99841917,0.288712103
RXN,Rexnord Corp.,35.39,N/A,4214.5914,22.96,N/A,1.490648374
RYAM,"Rayonier Advanced Materials, Inc.",2.99,0.048109966,183.94401,-3.01,-0.14101531,1.901383518
RYI,Ryerson Holding Corp.,10.14,N/A,379.7292,6.74,N/A,1.332975937
RYTM,"Rhythm Pharmaceuticals, Inc.",17.77,N/A,784.964768,-4.59,N/A,1.050847256
SAFE,Safehold Inc.,51.57,0.011939134,2449.295068,55.78,0.661979448,0.550154838
SAFM,"Sanderson Farms, Inc.",136.61,0.009350573,3042.92781,56.72,0.530900041,0.668025892
SAFT,"Safety Insurance Group, Inc.",93.215,0.035117591,1445.63448,15.87,0.560157523,0.837573696
SAH,"Sonic Automotive, Inc.",32.09,0.010999083,1411.788094,11.47,0.128700129,1.52665561
SAIA,"Saia, Inc.",96.86,N/A,2511.12352,22.11,N/A,1.270851399
SAIC,Science Applications International Corp.,94.11,0.014936363,5626.290135,35.4,0.534196073,1.179361415
SAIL,"SailPoint Technologies Holdings, Inc.",25.13,N/A,2298.07536,-254.1,N/A,1.428823506
SALT,"Scorpio Bulkers, Inc.",4.01,0.021276596,272.53608,6.11,0.121876904,2.135253526
SAM,"Boston Beer Co., Inc.",409.5,N/A,4809.862665,40.88,N/A,0.739599642
SAMG,"Silvercrest Asset Management Group, Inc.",12.43,0.047773279,177.356905,11.58,0.555398663,0.690585355
SANM,Sanmina Corp.,31.545,N/A,2185.04985,15.46,N/A,1.538423886
SASR,"Sandy Spring Bancorp, Inc.",35.48,0.03332392,1238.2877,10.89,0.362007608,1.098052697
SAVE,"Spirit Airlines, Inc.",43.93,N/A,2964.48288,8.97,N/A,1.459153082
SB,"Safe Bulkers, Inc.",1.39,N/A,136.7388,13.86,N/A,1.997362676
SBBP,Strongbridge Biopharma Plc,3.275,N/A,175.62744,3.33,N/A,1.287381956
SBBX,SB One Bancorp,24.65,0.012981744,230.6747,10.25,0.133061666,0.828251225
SBCF,Seacoast Banking Corp. of Florida,27.79,N/A,1431.05892,14.48,N/A,1.371465557
SBH,"Sally Beauty Holdings, Inc.",13.43,N/A,1547.1358,6.16,N/A,0.7021812
SBOW,"SilverBow Resources, Inc.",4.29,N/A,50.19984,0.3,N/A,2.065905244
SBRA,"Sabra Health Care REIT, Inc.",21.59,0.082079343,4436.81181,559.59,46.63212435,0.599375606
SBSI,"Southside Bancshares, Inc.",36.53,0.0336894,1234.87773,16.53,0.556737428,1.072063527
SBT,"Sterling Bancorp, Inc. (Michigan)",7.31,0.005555556,359.5968,6.56,0.035922766,0.836032843
SCHL,Scholastic Corp.,34.735,0.017356089,1197.8505,67.69,1.169818678,0.865458174
SCHN,"Schnitzer Steel Industries, Inc.",17.73,0.042134831,483.14718,14.72,0.62282013,1.535170021
SCL,Stepan Co.,102.85,0.009782821,2300.4611,21.94,0.213346988,1.103536079
SCOR,"comScore, Inc.",4.1,N/A,260.8203,-0.72,N/A,0.983375592
SCS,"Steelcase, Inc.",19.39,0.029765013,2244.423834,14.92,0.438731527,0.889316422
SCSC,"ScanSource, Inc.",32.135,N/A,779.3895,17.76,N/A,1.148694531
SCU,"Sculptor Capital Management, Inc.",27.98,0.040071556,1940.497451,197.46,7.904022583,1.417664018
SCVL,"Shoe Carnival, Inc.",35.45,0.009485484,493.784907,12.66,0.117840309,1.276031004
SCWX,SecureWorks Corp.,16.095,N/A,1296.41484,-33.76,N/A,1.316431338
SD,"SandRidge Energy, Inc.",2.5,N/A,86.5755,-0.61,N/A,1.431462934
SDRL,Seadrill Ltd.,1.45,N/A,140,-0.1,N/A,3.498481224
SEAS,"SeaWorld Entertainment, Inc.",36.09,N/A,2833.24077,27.21,N/A,0.54883253
SEM,Select Medical Holdings Corp.,25.33,N/A,3359.49326,24.39,N/A,0.917365842
SEMG,SemGroup Corporation,15.06,N/A,1200,N/A,N/A,N/A
SENEA,Seneca Foods Corp.,40.1,N/A,359.01184,16.15,N/A,0.559187364
SENS,"Senseonics Holdings, Inc.",1.06,N/A,195.335225,-2.2,N/A,1.042547621
SF,Stifel Financial Corp.,67.73,0.008899436,4609.77508,11.22,0.099390406,1.588372508
SFBS,"ServisFirst Bancshares, Inc.",40.295,0.015578265,2151.39488,14.44,0.223885944,1.314408395
SFE,"Safeguard Scientifics, Inc.",10.13,0.098425197,209.7532,5.42,0.53498823,0.606279631
SFIX,"Stitch Fix, Inc.",26.21,N/A,2530.776558,100.89,N/A,1.656294084
SFL,SFL Corp. Ltd.,13.37,0.105820106,1423.6803,21.72,2.274573517,0.751230291
SFNC,Simmons First National Corp.,24.685,0.025641026,2836.17984,10.14,0.262898455,1.283337164
SFST,"Southern First Bancshares, Inc.",41.66,N/A,314.74646,11.23,N/A,0.83888918
SGA,"Saga Communications, Inc.",31.16,0.038510911,184.932045,13.34,0.520020801,0.476193791
SGC,"Superior Group of Cos., Inc.",11.195,0.035618878,171.1452,12.24,0.437636761,1.052229034
SGH,"SMART Global Holdings, Inc.",32.38,N/A,753.055056,36.16,N/A,2.03727842
SGMO,"Sangamo Therapeutics, Inc.",7.745,N/A,881.1288,-7.07,N/A,1.652018628
SGMS,Scientific Games Corp.,30.225,N/A,2665.14216,23.01,N/A,1.508934345
SGRY,"Surgery Partners, Inc.",18.605,N/A,927.48145,-3.76,N/A,1.642978105
SHAK,"Shake Shack, Inc.",73.94,N/A,2737.557623,109.22,N/A,0.973214236
SHBI,"Shore Bancshares, Inc.",16.23,0.025878004,202.875,12.75,0.32995522,0.838017979
SHEN,Shenandoah Telecommunications Co. (Virginia),46.575,0.005744681,2343.279,41.18,0.23879013,1.085047026
SHO,"Sunstone Hotel Investors, Inc.",13.53,0.051724138,2999.5657,19.91,1.015602002,0.842731562
SHOO,Steven Madden Ltd.,38.555,0.015279673,3082.15505,22.58,0.328754256,1.384262081
SHSP,"SharpSpring, Inc.",12.7,N/A,141.6591,-10.3,N/A,1.414105214
SIBN,"SI-BONE, Inc.",21,N/A,584.08464,-14.49,N/A,0.895014033
SIC,"Select Interior Concepts, Inc.",8.42,N/A,205.96427,108.25,N/A,0.611411668
SIEB,Siebert Financial Corp.,8.17,N/A,243.648,25.99,N/A,1.133164926
SIEN,"Sientra, Inc.",6.385,N/A,319.651136,-1.92,N/A,1.759770756
SIG,Signet Jewelers Ltd.,26.93,0.05559906,1336.94238,-6.26,-0.329841351,2.607336847
SIGA,"SIGA Technologies, Inc.",4.465,N/A,364.833,7.24,N/A,1.082225832
SIGI,"Selective Insurance Group, Inc.",68.815,0.011959654,4122.4988,N/A,N/A,0.698451381
SILK,"Silk Road Medical, Inc.",47.58,N/A,1475.37568,-24.07,N/A,0.215035586
SITE,"SiteOne Landscape Supply, Inc.",103.85,N/A,4219.72844,58.6,N/A,1.235044227
SJI,"South Jersey Industries, Inc.",31.71,0.036163522,2938.0974,33.27,1.206715635,0.500921016
SJW,SJW Group,72.42,0.01632766,2056.51512,51.79,0.84382151,0.306209208
SKT,"Tanger Factory Outlet Centers, Inc.",13.17,0.105675878,1243.83727,14.19,1.524620192,0.761289188
SKY,Skyline Champion Corp.,28.2,N/A,1621.78092,26.04,N/A,1.248901204
SKYW,"Sky West, Inc.",57.745,0.008363826,2893.66119,8.65,0.071910112,1.466855441
SLAB,"Silicon Laboratories, Inc.",103.59,N/A,4425.48652,233,N/A,1.995437656
SLCA,"U.S. Silica Holdings, Inc.",5.78,0.043103448,426.6944,-1.47,-0.063571174,2.159962823
SLCT,"Select Bancorp, Inc.",11.69,N/A,211.7115,16.89,N/A,0.466098401
SLDB,"Solid Biosciences, Inc.",3.22,N/A,141.641808,-1.11,N/A,0.78528413
SLP,"Simulations Plus, Inc.",36.055,0.006382979,663.3768,69.51,0.462249615,1.224056944
SM,SM Energy Co.,9.03,0.011312217,997.65588,4.51,0.049915144,2.258340342
SMBC,"Southern Missouri Bancorp, Inc.",36.595,0.015300546,336.9762,11.25,0.171858217,0.754153
SMBK,"SmartFinancial, Inc.",21.55,0.002314815,302.5728,11.32,0.026281209,0.901542157
SMHI,"Seacor Marine Holdings, Inc.",9.21,N/A,195.16515,-2.67,N/A,1.359908497
SMMF,"Summit Financial Group, Inc. (West Virginia)",25.78,0.022823985,337.21325,10.05,0.231626884,0.825581205
SMP,"Standard Motor Products, Inc.",51.63,0.017550702,1151.54368,23.22,0.404730854,1.170027476
SMPL,The Simply Good Foods Co.,24.25,N/A,2273.7159,71.16,N/A,1.115562517
SMTC,Semtech Corp.,51.74,N/A,3376.55862,68.98,N/A,2.074134928
SNBR,Sleep Number Corp.,55.855,N/A,1540.17486,20.15,N/A,1.414698697
SNCR,"Synchronoss Technologies, Inc.",5.195,N/A,231.67926,-0.94,N/A,0.566707868
SND,"Smart Sand, Inc.",1.88,N/A,71.48014,3.04,N/A,1.001003478
SNDX,"Syndax Pharmaceuticals, Inc.",9.47,N/A,279.440872,-4.49,N/A,0.903918875
SNH,Senior Housing Properties Trust,8.44,0.127962085,2007.86756,-12.93,-1.654411765,0.526059784
SNR,"New Senior Investment Group, Inc.",8.18,0.063569682,678.64552,-8.36,-0.531534294,0.679220902
SOI,"Solaris Oilfield Infrastructure, Inc.",11.95,0.033840948,562.49016,7.1,0.237628468,1.30818839
SOLY,"Soliton, Inc. /Tx/",12.74,N/A,219.27199,-11.63,N/A,1.377475459
SONA,"Southern National Bancorp of Virginia, Inc.",16.09,0.0225,386.912,11.68,0.261077671,0.897250734
SONM,"Sonim Technologies, Inc.",3.23,N/A,66.36708,N/A,N/A,-0.002368367
SONO,"Sonos, Inc.",13.865,N/A,1519.05954,802.02,N/A,1.277719669
SP,SP Plus Corp.,43.56,N/A,1008.14957,19.79,N/A,0.706515779
SPAR,"Spartan Motors, Inc.",18.8,0.005350455,649.068189,38.82,0.20661157,0.890356835
SPFI,"South Plains Financial, Inc. (Texas)",20.97,0.004229323,383.18896,12.27,0.052539405,-0.009905504
SPKE,"Spark Energy, Inc.",9.9,0.073380567,347.5784,-116.37,-8.539458186,0.535883185
SPNE,SeaSpine Holdings Corp.,16.295,N/A,416.45548,-7.58,N/A,1.214854629
SPOK,"Spok Holdings, Inc.",10.62,0.04789272,196.83576,-190.18,-8.928571429,0.747948733
SPPI,"Spectrum Pharmaceuticals, Inc.",2.96,N/A,289.2729,-2.62,N/A,1.676199947
SPRO,"Spero Therapeutics, Inc.",9.91,N/A,200.30922,-3.84,N/A,1.226447786
SPSC,"SPS Commerce, Inc.",58.315,N/A,2013.6942,64.25,N/A,1.129006084
SPTN,SpartanNash Co.,12.91,0.058411215,466.69548,-34.7,-2.018299247,1.220261898
SPWH,"Sportsman's Warehouse Holdings, Inc.",6.5,N/A,272.349,13.25,N/A,1.250760234
SPWR,SunPower Corp.,9.84,N/A,1660.64968,-10.87,N/A,1.910742085
SPXC,SPX Corp.,51.91,N/A,2270.8188,28.17,N/A,1.339549574
SR,"Spire, Inc. (Missouri)",85.87,0.027923211,4389.2946,24.86,0.694786208,0.428812183
SRCE,1st Source Corp.,47.7,0.023031826,1218.30984,13.32,0.307546062,1.078803092
SRCI,"SRC Energy, Inc.",4,N/A,974.272,4.5,N/A,0.304228135
SRDX,"SurModics, Inc.",39.67,N/A,540.0666,82.67,N/A,1.23659766
SRG,Seritage Growth Properties,38.41,0.006481722,1468.574349,-14.59,-0.094970369,0.851876307
SRI,"Stoneridge, Inc.",29.83,N/A,798.79745,12.27,N/A,1.119569454
SRNE,"Sorrento Therapeutics, Inc.",2.81,N/A,471.51238,-1.25,N/A,2.054895327
SRRK,Scholar Rock Holding Corp.,13.715,N/A,406.5886,-6.76,N/A,1.765783184
SRT,"Startek, Inc.",7.86,N/A,296.70393,-15.21,N/A,0.797365953
SSB,South State Corp.,78.77,0.021091185,2673.5127,14.57,0.308973173,1.224848585
SSD,"Simpson Manufacturing Co., Inc.",84.63,0.010612245,3801.04025,28.17,0.30290926,0.842475056
SSP,The E.W. Scripps Co.,13.26,0.0152207,1063.219447,-140.57,-2.118644068,1.692230199
SSTI,"ShotSpotter, Inc.",29.95,N/A,326.86947,440.44,N/A,1.254944503
SSTK,"Shutterstock, Inc.",44.38,N/A,1563.29913,50.83,N/A,0.889010528
SSYS,Stratasys Ltd.,20.545,N/A,1072.4089,-656.55,N/A,1.586895225
STAA,STAAR Surgical Co.,38.29,N/A,1654.32702,194.17,N/A,1.55968302
STAG,"STAG Industrial, Inc.",33.47,0.043166072,5041.069003,N/A,N/A,0.553606673
STAR,"iStar, Inc.",15.41,0.024707412,956.117694,4.29,0.105826,0.433247276
STBA,"S&T Bancorp, Inc.",38.42,0.028172654,1530.5764,N/A,N/A,1.021616415
STC,Stewart Information Services Corp.,40.75,0.030181087,942.66984,N/A,N/A,0.499659534
STFC,State Auto Financial Corp.,31.07,0.012779553,1363.5219,44.83,0.576451938,0.783919959
STIM,"Neuronetics, Inc.",3.22,N/A,63.72144,-2.12,N/A,1.357206315
STML,"Stemline Therapeutics, Inc.",7.045,N/A,345.38881,-2.94,N/A,1.437181776
STMP,"Stamps.com, Inc.",87.18,N/A,1430.8012,18.92,N/A,1.777645152
STNG,"Scorpio Tankers, Inc.",23.73,0.016813787,1383.207696,-14.56,-0.245368666,1.609500113
STOK,"Stoke Therapeutics, Inc.",29.445,N/A,988.767258,N/A,N/A,-0.773653569
STRA,"Strategic Education, Inc.",167.53,0.012161751,3612.062025,48.11,0.575738384,0.920028762
STRL,"Sterling Construction Co., Inc.",14.97,N/A,397.76765,17.02,N/A,1.25009436
STRO,"Sutro Biopharma, Inc.",11.81,N/A,272.462,-6.34,N/A,1.38003536
STRS,"Stratus Properties, Inc.",30.8,N/A,252.4676,-74.33,N/A,0.684586332
STXB,"Spirit of Texas Bancshares, Inc.",20.44,N/A,374.65416,14.23,N/A,0.449666826
SUM,"Summit Materials, Inc.",23.9,N/A,2723.95074,45.68,N/A,1.47670672
SUPN,"Supernus Pharmaceuticals, Inc.",23.64,N/A,1230.25735,11.7,N/A,1.442178851
SVMK,"SVMK, Inc.",18.5,N/A,2443.33485,-30.6,N/A,0.898943085
SVRA,"Savara, Inc.",2.545,N/A,96.0193,-1.7,N/A,0.96119179
SWAV,"Shockwave Medical, Inc.",46,N/A,1420.892504,N/A,N/A,0.129577215
SWM,"Schweitzer-Mauduit International, Inc.",36.2,0.048351648,1124.6508,15.32,0.744942013,1.042787892
SWN,Southwestern Energy Co.,1.58,N/A,849.83629,0.79,N/A,1.569758084
SWX,"Southwest Gas Holdings, Inc.",78.52,0.027731309,4244.98646,21.54,0.591285738,0.435683063
SXC,"SunCoke Energy, Inc.",6.1,0.009933775,508.955768,-3.71,-0.036507454,1.48507268
SXI,Standex International Corp.,73.23,0.011444522,892.25745,21.22,0.237632944,1.085769275
SXT,Sensient Technologies Corp.,61.08,0.023649203,2576.80391,19.57,0.461420149,1.126328994
SYBT,"Stock Yards Bancorp, Inc.",39.84,0.026097867,900.7694,13.62,0.355701484,0.912631704
SYBX,"Synlogic, Inc.",2.445,N/A,79.11246,-1.34,N/A,1.15316025
SYKE,"Sykes Enterprises, Inc.",35.295,N/A,1455.99076,25.37,N/A,0.942438785
SYNA,"Synaptics, Inc.",82.175,N/A,2769.876044,-186.91,N/A,1.533813697
SYNH,"Syneos Health, Inc.",64.98,N/A,6716.63916,78.35,N/A,1.398927823
SYNL,Synalloy Corp.,12.8,N/A,115.1835,-72.16,N/A,0.677564999
SYRS,"Syros Pharmaceuticals, Inc.",7.55,N/A,329.34216,-3.86,N/A,0.884740184
