symbol,name,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,enterpriseValueMultiple,niperEBT,ebtperEBIT,ebitperRevenue,grossProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,receivablesTurnover,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth,% return on investment
ALK,"Alaska Air Group, Inc.",1.6235,1.6235,0.45155,9.14365,31.4031,2.75915,3.97015,2.712487131,0.608768303,0.72518252,0.112245934,0.539155579,0.100782001,0.050633927,0.391231697,0.05425,0.18325,0.08755,0.608768303,0.72518252,0.112245934,31.4031,14.64315,76.95455,1.145164614,0.722170567,1.227,0.979716957,0.096081252,-10.01355,11.7212,0,6.26495,0,0.33855,1.7576,0.601876991,0.630728813,3.8523,0.259056692,5.13359843,2.95055,0.775,0.8854,0,31.4031,0.115172769,0.083328851,0.259056692,2.1875,1.828194047,1.828194047,0,0.19625,2.25355,1.6571,1.47945,1.48535,1.4641,-0.00715,0.00615,0,0.79315,1.95755,0.0219,-0.0073,0.0479,-0.0026,0.0076,-0.0148,-0.0181,0,0.1563,-0.0228,0.00125,0.03955,0,0,0,0.0161,-0.0664,0.01865,0.30215,-0.0827,0,0.01115,342.153731
ALL,The Allstate Corp.,0.93795,0.98665,0.5249,18.9383,2.81695,4.41285,4.19895,0.377559617,0.756238345,0.755402597,0.048974467,0.289309394,0.151929158,0.027844701,0.243761655,0,0.04955,0,0.756238345,0.755402597,0.048974467,2.81695,0,0,33.2148702,0.240628062,0,0,0,0,130.0205,0,0,0,0.04485,0.3324,0,0,4.0905,0,7.414675066,7.3992,7.074,1.0872,0.4895,2.81695,0.125917873,0.956071196,0,0,22.76410935,6.057569925,0.553334602,0.3607,0.7539,3.3724,0.78765,0.79295,0.7898,-0.0073,-0.00525,-0.2561,-0.02115,-0.00305,0.04925,0.02835,-0.00245,0.11135,-0.0197,-0.04685,-0.06435,-0.13945,-0.4073,0.0411,0.0131,-0.0253,0.0228,-0.0774,-0.1814,0.00655,0,-0.01465,0.2397,0.02205,0,-0.0916,113.1543524
ALXN,"Alexion Pharmaceuticals, Inc.",7.3371,7.8018,12.32635,44.34655,3.97035,65.26205,41.64045,1.689851673,2.096986957,0.994038285,0.246859595,0.882195798,0.251770365,0.471232257,-1.096986957,0.39825,0.27085,0.14365,2.096986957,0.994038285,0.246859595,3.97035,8.1091,9.5138,2.841470912,0.513191985,4.524,3.614719705,1.886018115,-341.6595,110.58485,0,10.8467,0,0.00945,0.0109,0.010038183,0.010746659,175.5726,20.78998327,1.159791066,0.78415,0.5635,1.20865,0,3.97035,0.295880912,0.683324009,20.78998327,247.4043797,7.167631269,7.167631269,0,0.43775,1.02185,1.1229,3.61645,3.1793,3.339,0.0723,0.01695,0,0.77665,5.705,0.2069,1.63905,2.7593,0,0,0,0,0,0,0.1717,0.3321,0.75175,0,0,0,0.50535,0.17055,0.4668,0.86535,-0.72365,0.25505,0.30315,280.2149655
AMAT,"Applied Materials, Inc.",2.3139,2.4634,2.5851,8.8357,5.15925,107.92665,30.68935,0.601868068,0.33813987,0.492542614,0.027354834,0.337223425,0.033178333,0.018700252,0.16186013,0.0654,0.04075,0.05635,0.33813987,0.492542614,0.027354834,5.15925,1.60675,4.39525,7.257030618,0.698154693,2.6375,1.604011148,0.728073413,-131.2879,72.9024,0,72.38835,0,0.0199,0.02785,0.026930645,0.027076169,22.45235,5.027129208,1.4008032,0.7678,0.61135,1.2846,-0.336,5.15925,0.123425891,0.577083758,5.027129208,995.7741935,5.766307835,1.956261216,0.186034115,0.50585,1.3513,1.611,1.37895,1.3598,1.35745,0.00265,0.006,0.04165,1.68445,8.27865,0.0163,0.03175,-0.065,-0.03705,-0.06605,-0.2418,-0.02925,-0.0049,-0.08405,0.04305,0.00055,0.03925,0,0.1704,0.101,0.18695,-0.1152,0.00645,-0.0016,0.00585,0.03485,0.02155,260.71913
AMD,"Advanced Micro Devices, Inc.",2.83695,4.165,1.0323,16.7833,8.86425,472.54215,0.30475,3.509105213,0.847917807,0.622962197,0.140204991,0.438233236,0.126738382,0.071059728,0.152082193,0.1219,-0.20675,0.2367,0.847917807,0.622962197,0.140204991,8.86425,2.6308,9.83405,5.347812699,0.951697163,2.0405,1.597458603,1.139778729,-65.69585,52.3678,0,38.1818,0,0.47195,-4.24515,0.897730541,0.893756579,2.836,-0.042114067,2.450148075,0.06165,-0.388,3.2462,0,8.86425,0.012050389,0.007399577,-0.042114067,-50.73214286,-0.893849815,-0.893849815,0,0.1413,0.5557,0.80835,0.82325,0.76205,0.7548,0.0826,0.09905,0,-0.09375,-39.92495,-0.0336,-0.0971,-0.07835,-0.01125,-0.12665,-0.17735,-0.07255,0.1353,0,-0.08955,-0.1492,-0.1785,0,0,0,0.8137,-0.01055,-0.13495,-2.4884,-0.28225,-0.12615,-0.14905,93.02341939
AME,"AMETEK, Inc.",3.067,0,2.25375,20.95665,6.2245,14.2897,13.07935,2.530765006,0.698651906,0.834142824,0.182455902,0.324587898,0.184788317,0.106485234,0.301348094,0.3117,0.1456,0.0902,0.698651906,0.834142824,0.182455902,6.2245,2.9062,6.99455,7.267470883,0.646733396,2.027,1.202982108,0.438460602,-76.7459,58.3582,0,34.1544,0,0.31345,0.6615,0.377625196,0.398130478,6.1511,0.356044659,2.111358508,1.64535,1.4945,0.8547,0.113,6.2245,0.172491667,0.908354549,0.356044659,4.302165503,10.91287166,6.231818122,0.112437513,0.03545,0.07455,0.08165,0.10655,0.11045,0.1118,-0.0005,-0.00085,0.06075,0.3174,0.3953,0.07825,0.1058,0.0456,0.1339,0.195,0.15725,0.1303,0.13875,0.0553,0.19915,0.1712,0.1468,0.1215,0.0981,0.0704,0.0115,-0.01625,0.1194,0.17525,0.0294,0,-0.02275,167.6516763
AMG,"Affiliated Managers Group, Inc.",2.6961,0,3.56605,40.37515,6.34905,10.77755,11.14545,1.269668444,0.623491929,0.682425289,0.202271349,1,0.280174505,0.086364349,0.376508071,0,0.0653,0,0.623491929,0.682425289,0.202271349,6.34905,1.2227,0,16.77599532,0.252748415,0,0,0,0,67.78555,0,103.9799,0,0.274,0.82115,0,0,3.4523,0,2.994472946,8.0079,7.88365,6.43875,0,6.34905,0.32141452,0.985501287,0,0,74.08173077,74.08173077,0,0.1701,0.79905,0.1066,23.61755,25.0139,24.0181,0.11415,0.13705,0,0.2277,0.222,0.0517,-0.0027,-0.16645,0.08205,0.05325,-0.15725,0.0079,-0.0736,-0.2726,0.0817,0.0597,0.2624,0,0,0,0.52785,0,0.30625,0.26215,0.12895,0,0.1988,120.5481211
AMGN,"Amgen, Inc.",2.3328,5.7311,3.6781,11.93895,6.88845,10.01055,9,2.007583417,0.877561903,0.899012397,0.394117464,0.854856366,0.372203317,0.310943402,0.122438097,0.21545,0.1982,0.15595,0.877561903,0.899012397,0.394117464,6.88845,6.5109,6.95765,2.638882633,0.357817141,4.204,3.511193699,0.622473405,-359.9819,54.59605,0,15.83505,0,0.2874,0.5129,0.315482144,0.338413755,9.90325,0.515386656,1.782233442,6.13215,5.5695,3.1313,0,6.88845,0.408584704,0.908063184,0.515386656,1.162982315,10.96615159,10.96615159,0,0.0051,0.0314,0.03155,0.07065,0.12965,0.1292,-0.0528,-0.0525,0,-0.01425,-0.0055,0.16045,0.1048,0.0587,0.1609,0.12585,0.09225,0.1568,0.1483,0.21145,0.2096,0.0805,0.13695,0,0,0,0.0623,-0.00965,0.0926,0.1305,0.197,-0.02215,0.02545,147.7063178
AMP,"Ameriprise Financial, Inc.",1.22005,1.22005,1.41925,14.0069,1.8963,4.31625,0.10765,2.139099239,0.784180175,0.492351166,0.261278077,0.817839242,0.272054096,0.100790533,0.215819825,0,0.08505,0,0.784180175,0.492351166,0.261278077,1.8963,2.2451,0,0,0.068754702,0,0,0,0,204.8155,0,45.0971,0,0.04135,0.50585,0,0,1.9744,0,12.25432654,0.8669,0.4415,19.71805,0.2065,1.8963,0.007997717,0.464537087,0,0,-0.890140716,0.273066608,0.206091102,0.1634,1.46715,1.7324,10.7127,9.9568,9.8005,0.07615,0,0.0533,0.38095,0.25055,0,0.02835,-0.00625,0,0.0784,0.15155,0,0.04515,0.0445,0,0.06535,0.06995,0,0.226,0.11925,0.1242,0,0.1718,0.23295,1.3887,0,0.08345,76.13482541
AMT,American Tower Corp.,5.5591,0,10.22085,62.6102,27.74275,29.90245,20.39195,4.592293312,0.623020903,0.662556383,0.39874275,0.759726672,0.39250051,0.165436231,0.376979097,0.07685,0.09045,0.05415,0.623020903,0.662556383,0.39874275,27.74275,3.49975,0,0.541466813,0.196905371,2.142,1.484765554,1.266884218,0,14.6824,0,25.76745,0,0.51655,1.43305,0.583470629,0.587154009,2.98785,0.191341846,2.765855303,2.3295,1.5835,1.56685,0,27.74275,0.501349583,0.681639877,0.191341846,12.78671111,3.15506306,3.15506306,0,0.12085,0.05125,0.1374,0.1112,0.10225,0.1172,0.00655,-0.0172,0,0.15075,0.12825,0.07355,0.081,0.1185,0.08045,0.15555,0.14,0,0,1.0097,-0.05835,-0.02775,-0.00405,0,0,0,0.26165,0,0.12735,0.07515,0.1493,0,0.1287,193.6872318
AMZN,"Amazon.com, Inc.",11.47775,14.63425,2.36925,67.22025,26.7867,25.9635,20.4018,1.99351484,0.773454914,0.973064552,0.046812237,0.2245628,0.043585507,0.035241539,0.226545086,0.22065,0.1697,4.25075,0.773454914,0.973064552,0.046812237,26.7867,1.983,13.23115,16.58411945,1.796997541,1.3275,0.998212267,0.415917049,-42.87805,15.82455,0,84.6934,0,0,0,0,0,37.26735,0,2.683017451,7.71195,6.1865,8.20175,0,26.7867,0.118269919,0.803307488,0,0,6.199193794,6.199193794,0,0.33855,0.2662,0.2931,0.3378,0.3044,0.30465,0.02795,0.0274,0,0.5009,0.5012,0.2648,0.28565,0.2935,0,0.3743,0.48575,0,0.1588,0.48305,0.15505,0.45725,1.0073,0,0,0,0.4005,0.51335,0.5111,0.5934,-0.5,0.2994,0.40585,609.1799287
ANSS,"ANSYS, Inc.",3.0278,10.97525,7.81205,31.86745,3.1972,27.09665,25.29355,2.142216882,0.68919151,0.961566386,0.368259657,0.819011109,0.366430642,0.244545526,0.31080849,0.37895,0.0944,0.09275,0.68919151,0.961566386,0.368259657,3.1972,63.05505,0,15.21434146,0.270998406,2.1135,2.051925112,1.388249079,0,124.7659,0,1.5614,0,0.0962,0.138,0.104208292,0.120494718,33.45,0.908311506,1.426514674,1.9016,1.776,4.503,0,3.1972,0.311822132,0.933316222,0.908311506,5.856215394,16.28575116,16.28575116,0,0.11345,0.1229,0.13805,0.179,0.12905,0.1379,0.0456,0.03665,0,-0.0781,-0.0794,0.1909,0.2133,0.13065,0.1958,0.1514,0.10385,0.19985,0.19125,0.52915,0.31175,0.37935,0.2665,0,0,0,0.21715,0,0.06875,0.0889,-0.2428,0.1149,0.07375,166.0461715
ANTM,"Anthem, Inc.",1.00725,8.38705,0.39635,6.9703,14.83515,16.6033,12.2947,1.707229543,0.652099906,0.927619624,0.101098313,0.251235115,0.101098313,0.061133556,0.347900094,0.27235,0.15605,0.23725,0.652099906,0.927619624,0.101098313,14.83515,1.85765,0,54.92830281,1.207948246,1.8895,1.698230272,0.227948923,0,23.88065,0,52.0928,0,0.1698,0.3569,0.253037871,0.262884879,14.47005,0.260018833,2.10160858,5.11465,4.1295,7.5261,0,14.83515,0.035465532,0.778774891,0.260018833,25.86990915,5.591724086,5.591724086,0,0.0907,0.3967,0.3967,0.25685,0.39255,0.389,-0.1204,0,0,-0.1676,-0.2144,0,0.1462,0.13575,0,0.02295,-0.1076,0,0.1871,0.17665,0,0.0166,0.12795,0,0,0,-0.0579,0,0.01965,0.20185,0.008,0,0.0148,159.2767953
AON,Aon Plc,1.9456,0,1.42345,16.807,3.66985,26.2739,18.46045,2.291741531,0.733550238,0.867614539,0.142087506,1,0.140288581,0.090647955,0.266449762,0.3565,0.11225,0.05845,0.733550238,0.867614539,0.142087506,3.66985,1.53945,0,13.68695093,0.312260519,1.114,0.254412879,0.021943966,0,107.21775,0,75.69145,0,0.1215,0.4597,0.299057266,0.312523365,7.77585,0.211386146,3.890311751,2.2171,1.663,0.97275,0.238,3.66985,0.078910283,0.745057471,0.211386146,25.79573171,3.960714286,1.922489033,0.234379444,0.0648,-0.2228,0.1523,-0.272,-0.279,-0.2712,0.0016,-0.01,0,0.04125,0.0456,0.0015,0.0463,0.08805,-0.00235,-0.06155,-0.14085,0.0505,0.06385,0.01265,0.0658,0.0858,0.0944,0.05275,0.0296,0,0.17375,0,0.1316,0.264,0.62985,0,0.05175,163.6608346
AOS,A. O. Smith Corp.,1.84385,3.8982,1.0645,13.90085,4.6804,15.22345,9.4935,1.952428411,0.804625847,0.946385198,0.09199468,0.293334775,0.064480748,0.070015512,0.195374153,0.18025,0.1214,0.03995,0.804625847,0.946385198,0.09199468,4.6804,0.53175,9.2914,5.642816623,0.701003781,1.5875,0.760702278,0.188400012,-46.2548,74.9717,0,63.65805,0,0.12595,0.3123,0.223574339,0.23787808,18.7014,0.758235278,2.478278082,1.0625,0.799,0.53395,0.21,4.6804,0.137498879,0.704447466,0.758235278,9.58469653,4.244809473,2.848655992,0.230181975,0.0925,0.0822,-0.02245,0.20175,0.2885,0.28295,0.007,0,0.14485,0.53885,1.00305,-0.00465,-0.03475,-0.13515,0.087,0.1142,0.0762,0.08095,0.1924,0.30265,0.0375,0.0604,0.0496,0.0646,0.0737,0.14105,-0.0525,-0.13985,0.0463,1.25595,-0.10645,0,0.07825,506.4080993
APA,Apache Corp.,2.01795,2.0719,3.81045,6.98885,6.2535,41.8661,7.337,1.08829453,-0.145914106,0.765904674,0.25770112,0.475181929,0.25770112,0.10883123,1.145914106,0.0341,0.05315,0.05005,-0.145914106,0.765904674,0.25770112,6.2535,5.62145,19.37415,0.346567754,0.292052652,1.452,1.096428324,0.446927237,-37.55365,64.9581,0,20.1672,0,0.1881,0.33555,0.244043794,0.251243538,13.04035,0.810024059,1.78384527,15.8397,-7.3995,3.23795,-0.31,6.2535,0.523271565,-0.370485844,0.810024059,22.63290816,0.82622011,0.792514575,0.037269129,0.0776,4.043,4.043,4.9302,4.69615,4.6539,0.0258,0.03425,-0.07145,0.0951,-7.68165,0.1582,0.0888,0.0255,0.1412,0.06325,0.01245,0.05775,0.00785,0.0031,0.15645,0.15005,0.0994,0.18385,0.15115,0.0503,0.2598,0.06365,0.2532,0.21335,0.33,0,0.1475,-61.17858067
APD,"Air Products & Chemicals, Inc.",3.04815,2.51375,1.858,19.81975,4.2752,66.49145,11.15315,2.064954394,0.772030221,0.893214793,0.14136968,0.269136611,0.126506707,0.097951469,0.227969779,0.1085,0.1586,0.06095,0.772030221,0.893214793,0.14136968,4.2752,1.21235,16.11685,1.212757202,0.635812337,1.2745,1.009943897,0.180896062,-31.97985,84.7407,0,73.07135,0,0.3256,0.84185,0.417129451,0.455532431,9.82445,0.327518006,2.576919812,6.6658,1.5274,2.0449,0.4955,4.2752,0.166685073,0.223633638,0.327518006,2.430627157,1.314721196,0.963349434,0.489372703,-0.06765,0.10265,0.0822,0.16205,0.15645,0.15735,0.0055,0.00845,0.06275,-0.0408,0.78205,0.04805,0.0411,0.0102,0.02285,0.04675,0.00835,0.1358,0.0559,-0.01135,0.06045,0.0409,0.0093,0.0992,0.10215,0.09595,-0.0116,0.0667,0.0365,0.04785,0.02595,-0.062,-0.0975,103.7247012
APH,Amphenol Corp.,4.26575,16.40205,2.70075,21.70835,5.9631,22.0386,17.64555,1.915529495,0.740924819,0.932218753,0.182248571,0.320129274,0.185212714,0.12618777,0.259075181,0.27275,0.19795,0.1477,0.740924819,0.932218753,0.182248571,5.9631,2.6708,6.4103,9.078074123,0.880517702,2.932,1.891533426,0.896249101,-85.41525,65.99185,0,38.6721,0,0.2166,0.3881,0.278789719,0.278887428,15.0457,0.651981759,1.787000922,1.45955,1.2175,1.51335,0.0265,5.9631,0.163016801,0.821994087,0.651981759,1333.236682,6.84021884,5.952649834,0.026658803,0.0757,0.1181,0.1029,0.16005,0.16,0.16155,-0.0052,-0.00675,0,-0.0305,0.0018,0.0925,0.14245,0.0727,0.16365,0.18495,0.1599,0.1915,0.1724,0.1102,0.27095,0.2901,0.2492,0,0,0,0.23475,0.04515,0.16135,0.3185,0.0099,0,0.05265,190.8937491
APTV,Aptiv Plc,3.6811,5.945,0.3716,19.434,0,11.8783,4.907,2.900746269,0.709786277,0.967355822,0.066512267,0.148295578,0.068032134,0.04566838,0.290213723,0.1049,0.1119,0.1777,0.709786277,0.967355822,0.066512267,0,0,0,6.684567005,1.246796607,2.061,1.646410325,1.02608228,-30.6441,60.9434,0,59.0678,0,0.0261,0.0512,0.012429972,0.048735245,30.6333,3.951557093,1.964545293,1.6647,0.9358,5.5625,0,0,0.082651806,0.562171629,3.951557093,5.23853211,2.284,2.284,0,0.2958,0.7116,0.7489,0.8146,1.9565,1.9565,-0.3859,-0.3859,0,0.2058,0.1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659,0.0668,-0.1763,-0.5127,6.2768,0,0.1055,268.533655
ARE,"Alexandria Real Estate Equities, Inc.",1.30325,1.30325,7.34945,28.54405,95.53795,0,15.7909,0.356285607,1,0.640854665,0.447324404,0.739332399,0.411058305,0.286616551,0,0,0.05205,0,1,0.640854665,0.447324404,95.53795,0.35485,0,0.090080439,0.083117607,0,0,0,0,3.65475,0,227.61645,0,0.4705,1.0323,0,0,2.79285,0,2.182631787,4.39355,-4.4805,2.4152,0.6825,95.53795,0.461294846,-1.0173672,0,0,0.495858241,0.421530742,0.572725449,-0.005,0.0098,-0.04295,0.083,-0.1236,-0.12195,0.32415,0,-0.3037,-0.04925,-0.02415,0.0358,-0.0107,-0.08625,0.04655,0.00085,-0.0691,0.04785,-0.0232,-0.02125,0.0981,0.08165,0.00335,0.01215,-0.08605,-0.1725,0.0061,0,0.0728,-0.0072,-0.0622,0,-0.0053,206.761503
ARNC,"Arconic, Inc.",0.9069,1.493,0.5997,23.07345,8.98955,4.72875,6.9189,95.56061309,0.315920398,0.224330357,-0.012710995,0.133026178,-0.007328296,-0.025167143,0.184079602,-0.02105,-0.037,-0.00155,0.315920398,0.224330357,-0.012710995,8.98955,2.5339,7.5907,0.985535633,0.507030411,1.3075,0.667750675,0.283699423,-52.5956,38.2457,0,39.58465,0,0.2442,0.732,0.406631892,0.421959456,-0.4282,0.192857796,2.99222038,5.42165,1.4345,4.5458,0.1345,8.98955,0.090813966,0.181402602,0.192857796,4.307692308,1.534569922,1.360585586,0.246062992,0.41145,-0.5727,-0.0812,-6.6667,-5.04835,-5.05245,0.1329,0,-0.57805,0.3813,3.3658,-0.02005,-0.0651,-0.16545,-0.05985,-0.0415,-0.1878,-0.0878,-0.14695,-0.28255,0.0204,-0.03185,-0.0995,-0.01055,-0.2146,-0.3412,-0.13965,-0.0855,0.01925,-0.04265,-0.0692,-0.1417,-0.0915,13.38645964
ATO,Atmos Energy Corp.,1.2065,1.1622,0.5499,13.3619,16.06965,10.4404,3.2293,3.126868525,0.647802531,0.666061846,0.096691049,0.276484943,0.094187446,0.041691884,0.352197469,0.04395,0.0911,0.0485,0.647802531,0.666061846,0.096691049,16.06965,2.3209,12.1778,1.034662679,0.726925642,0.9375,0.406978506,0.131979298,-35.5325,19.42305,0,18.19755,0,0.34575,1.04195,0.476456825,0.510257373,2.99855,0.363215219,3.015017806,8.99885,3.24925,1.3285,0.6205,16.06965,0.172324678,0.349398657,0.363215219,7.070798575,1.571499174,1.273094506,0.619898172,-0.0027,0.05535,0.03765,0.0684,0.05365,0.0515,0.00405,0.0044,0.01325,0.63425,2.24595,0.0775,-0.02265,-0.10185,0.15125,0.1247,0.2285,0.1034,0.0546,0.04805,0.0673,0.0284,0.035,0.01755,0.0153,0.0141,-0.1693,-0.2419,0.0296,0.01655,-0.03435,0,-0.0133,291.116776
ATVI,"Activision Blizzard, Inc.",1.38365,6.52795,3.33335,80.0163,7.6899,12.3405,11.40725,6.12027703,0.424796748,0.5,0.054383394,0.490378198,0.049694086,0.060201996,0.075203252,0.09825,0.02575,0.02,0.424796748,0.5,0.054383394,7.6899,5.7524,23.6297,28.66042792,0.32104345,1.9805,1.500825189,1.027054248,-28.63855,59.13765,0,27.77745,0,0,0,0,0,0,0,1.297779099,1.02405,0.9575,2.22925,0.2205,7.6899,0.292944273,0.935589762,0,0,15.66524727,10.97805817,0.226076555,0.3733,30.74245,8.99215,1.01335,0.96455,0.91515,0.5863,0.51275,0,0.61295,0.5973,0.0711,0.08035,0.09025,0.30435,0.3326,1.3297,0.0248,-0.03,0.18505,0.33815,0.3366,0.5229,0,0,0,1.2718,0.0528,2.20435,0.74135,0,0.6623,0.40685,224.0998259
AVB,"AvalonBay Communities, Inc.",2.5458,2.5458,9.72285,48.21765,0,0,23.32925,0.717634634,1,0.512317786,0.386272196,0.604329667,0.307209454,0.197786338,0,0,0.052,0,1,0.512317786,0.386272196,0,0,0,0.121310104,0.109521292,0,0,0,0,0,0,0,0,0.5205,1.25165,0,0,2.0507,0,2.403780396,4.25925,-1.8745,4.7434,1.778,0,0.423897515,-0.432647174,0,0,0.700565759,0.442863152,1.761467086,0.01735,-0.14055,0.12565,-0.2427,-0.2777,-0.2771,0.05165,0,-0.1681,-0.07135,0.5167,0.0247,0.02905,0.03085,0.0026,0.013,-0.0648,-0.0363,-0.10625,-0.21035,0.0051,0.02635,0.0156,0.0521,0.0483,0.03115,0,0,0.04415,0.0134,0.0436,0,-0.1971,154.977367
AVGO,"Broadcom, Inc.",3.55715,11.5682,2.43125,6.8477,8.45455,26.406,17.00065,2.225350709,0.511083744,0.022339246,0.118926295,0.419448476,0.127495966,0.084315193,-0.011083744,0.21395,0.1167,0.1275,0.511083744,0.022339246,0.118926295,8.45455,2.9299,10.20295,6.534805349,0.861814327,1.6445,1.268419802,0.869287981,-62.60235,47.7247,0,36.2034,0,0.20675,0.3664,0.092841485,0.250510514,6.73685,1.196535186,1.66372668,1.3888,1.09665,2.2562,0,8.45455,0.168667571,0.719473833,1.196535186,1.289028641,4.530986557,4.530986557,0,0.29,4.48505,4.00415,4.45085,4.0936,3.96185,0.0551,0.06165,0,1.1687,1.9173,0,0,0.0361,0,0,0.23225,0,0,0,0,0,0,0,0,0,0.2716,0.0142,0.0739,0.2754,-0.38115,0.0337,0.011,1768.422791
AVY,Avery Dennison Corp.,2.8423,25.8886,0.8011,0,5.4377,8.1452,7.3017,0,0,0,-0.145347268,0.242258301,-0.127974239,-0.14397825,0,-0.6119,-0.548,-0.1174,0,0,-0.145347268,5.4377,1.1085,9.777,3.828301469,1.036659471,0.928,0.565776088,0.073941211,-44.3316,64.6502,0,48.5475,0,0.3247,1.1921,0.444131685,0.543807961,-8.8787,0.350304747,3.671510348,5.4923,4.524,1.333,-0.169,5.4377,0.109714242,0.823725835,0.350304747,1.06235997,5.672981057,2.419217687,0,-0.2725,-2.9503,-2.5701,-3.8061,-3.6704,-3.6704,0.0528,0.0496,-0.2561,0.0543,0.3085,0.028,-0.0122,-0.0359,0.0247,0.012,0.0238,0,0,0,0.0488,-0.0323,-0.0819,0.0211,-0.0392,-0.0806,-0.0711,-0.1821,-0.1711,-0.2604,-0.265,0,-0.1658,122.508378
AWK,"American Water Works Co., Inc.",1.02525,1.4662,1.7196,8.2647,7.244,0,6.1352,6.033413592,-1.524197655,0.429339718,0.267615944,0.489262699,0.263590993,0.001530036,2.524197655,0.00145,0.0033,0.03115,-1.524197655,0.429339718,0.267615944,7.244,3.42725,83.7922,0.230312261,0.175822457,1.0695,0.527198142,0.024244528,-8.47855,50.5172,0,24.4971,0,0.40385,1.36805,0.567896306,0.577715268,2.14575,0.123043077,3.387516901,3.98875,-0.7495,0.10365,-0.014,7.244,0.281787936,-0.205878481,0.123043077,3.179539706,0.844414962,0.716709811,0.280593443,0.08595,5.72085,15.3895,1.36735,1.3529,1.3529,0.04545,0.0463,0.5494,0.1898,0.694,0,0.0091,0.0159,0,0.0309,0.17475,0,0,0,0,0,-0.03025,0,0,0,-0.0013,-0.0202,0.0319,-0.0399,0.03535,0,0,259.2883591
AXP,American Express Co.,3.2095,3.2095,2.28455,19.5238,0.5771,7.46165,6.7613,2.746372596,0.715918009,1,0.192006018,1,0.192190006,0.135925747,0.284081991,0,0.19895,0,0.715918009,1,0.192006018,0.5771,0.69105,0,7.786413086,0.162496347,0,0,0,0,657.3219,0,156.64605,0,0.45645,4.04915,0,0,0,0,8.862572331,6.38655,5.708,11.9746,0.341,0.5771,0.338561531,0.892740851,0,0,9.359460875,4.426115755,0.323753762,0.08845,0.46785,0.44635,0.34695,0.4246,0.41955,0.0146,0.01675,0,0.0964,0.1106,0.01035,0.00985,-0.0078,0.028,-0.0163,-0.03915,0.0238,-0.02685,-0.0794,0.0477,0.04595,0.1286,0.09895,-0.1002,0.08165,0.05155,0,0.0824,0.15485,0.03455,0,-0.04815,66.22203017
AZO,"AutoZone, Inc.",0,0.77575,1.25405,13.1203,63.6512,11.8796,8.429,2.025267225,0.635899038,0.87927515,0.175863957,0.502656357,0.175863957,0.098332353,0.364100962,0.32725,-1.2583,0.3152,0.635899038,0.87927515,0.175863957,63.6512,1.0736,3.1961,2.908572189,1.301599239,0.899,0.077062412,0.033163021,-56.10225,6.50535,62.48615,117.032,5.7631,0.51735,-5.1168,1.266723912,1.264644163,8.28335,0.375036524,0,20.69095,15.19115,1.85195,0,63.6512,0.148997637,0.731394468,0.375036524,22.84144199,3.733891996,3.733891996,0,0.0659,0.08405,0.08405,0.0739,0.22675,0.22225,-0.12475,-0.1214,0,0.1489,0.1596,0.1619,0.14535,0.17665,0.21745,0.20915,0.20765,0.22155,0.14105,0.18565,0,0,0,0,0,0,0.38515,0.03535,0.02965,-2.08485,0.1393,0,0.0564,104.6372677
